,favorite_count,retweet_count,tweet_id
1890,824,202,674269159417585664
1891,1457,727,674265568518778880
1892,1175,382,674262576474234881
1893,1299,464,674255163272642560
1894,678,144,674082847171457024
1895,887,245,674075280806420480
1896,5705,1905,674063277207457792
1897,2942,1124,674053181157064704
1898,1289,431,674051551040770048
1899,1267,564,674045131608236033
1900,635,109,674042547585605633
1901,975,366,674038229604044801
1902,758,180,674036081864609793
1903,1578,1081,674024888533966848
1904,1012,264,674019340715446272
1905,1386,559,674014376857174021
1906,1083,299,674008948689657856
1907,1745,834,673956906873036801
1908,1057,325,673919430984908800
1909,2836,1428,673906390507868160
1910,839,220,673887841718394880
1911,2777,669,673716320723169284
1912,3156,1805,673715845458173952
1913,937,264,673711450012180480
1914,748,236,673709986195890176
1915,951,253,673708601312178176
1916,986,346,673707042180341760
1917,1124,358,673705663651016704
1918,1280,500,673700228504137728
1919,3503,1691,673697971540762624
1920,1537,568,673689698171228160
1921,1125,438,673688739344949248
1922,1274,375,673686768529645568
1923,1228,414,673680162584698880
1924,1122,326,673662511204319236
1925,650,198,673656255106441220
1926,992,307,673636700506181632
1927,1426,629,673612849076310016
1928,1061,313,673583110961934336
1929,736,238,673580917777178625
1930,1227,486,673576829651841024
1931,930,266,673363609787985921
1932,1286,592,673359812403531776
1933,1340,491,673355872538599424
1934,1493,471,673352119580237824
1935,682,184,673350191790034944
1936,2224,1098,673345633844072448
1937,854,234,673343210815545344
1938,1128,492,673342302996340736
1939,11935,6866,673320125483892736
1940,780,216,673317979384254464
1941,6707,2739,673295238912417794
1942,955,312,673270959684591616
1943,1274,614,673240782124548096
1944,1965,724,673213032630128640
1945,1487,547,673148794221932544
1946,1751,629,672997838817796096
1947,844,251,672995232229781504
1948,873,253,672988581774942208
1949,1115,469,672984067529310208
1950,1624,887,672980779580829696
1951,1496,775,672975080402628609
1952,836,302,672970146609164289
1953,1179,469,672968020474638337
1954,1259,557,672964555207757826
1955,1228,422,672902676334706688
1956,792,363,672898203147247616
1957,1364,723,672884420823527424
1958,907,300,672877613036273665
1959,1152,502,672834296361582592
1960,1108,416,672828474801942529
1961,872,270,672640493281411072
1962,1146,419,672622321664811010
1963,1084,510,672614739944595456
1964,966,338,672609147054067713
1965,963,335,672604021119655936
1966,1176,528,672594973443928066
1967,839,284,672591753367715843
1968,638,157,672591264425070592
1969,900,316,672538101307318273
1970,551,146,672523487219728384
1971,989,371,672488519928037376
1972,987,518,672482714948395009
1973,639,110,672481314411569153
1974,1291,605,672475077217288193
1975,1193,447,672466070121390080
1976,5698,2923,672272396733300737
1977,1310,536,672267563901014016
1978,1007,285,672264243945844736
1979,2503,1324,672256514942439426
1980,1270,647,672254170599157760
1981,1526,520,672248008571006977
1982,606,131,672245248555409408
1983,804,275,672239273467359232
1984,1616,876,672231040996515840
1985,699,176,672222787172442114
1986,1978,1005,672205386439524352
1987,909,317,672169665750155265
1988,764,303,672160035556823040
1989,1539,592,672139344921149441
1990,2115,986,672125270745333761
1991,872,328,672095178996523008
1992,837,318,672082162695471104
1993,1133,439,672068080575483905
1994,7593,3666,671896801591607296
1995,1170,479,671891721769385984
1996,3092,1203,671882074857558016
1997,1242,570,671879130959486977
1998,1103,478,671874870762934272
1999,995,417,671866334851014656
2000,791,371,671855970818121728
2001,6298,2991,671789647081644032
2002,1045,433,671768277677441024
2003,1487,772,671763342642569216
2004,1202,659,671744965807087616
2005,673,200,671743143755259904
2006,1282,651,671735585762054145
2007,7474,3786,671729900588417024
2008,11358,6298,671561000215298048
2009,809,183,671550332464455680
2010,1200,496,671547764132704256
2011,1726,888,671544869609857024
2012,965,483,671542980751310848
2013,836,333,671538298070937601
2014,1035,343,671536536102551553
2015,895,493,671533937597022209
2016,736,214,671528756297736192
2017,1217,454,671520730169872384
2018,828,251,671518582749028352
2019,1418,605,671511342621319168
2020,6219,3112,671504601988898816
2021,823,387,671497582414307329
2022,884,412,671488510226997248
2023,508,172,671486378568364032
2024,677,195,671485051893383168
2025,1277,651,671390174987751424
2026,972,257,671362591072124929
2027,351,133,671357838413996033
2028,418,104,671355851936940033
2029,830,369,671347593046306816
2030,639,176,671186159360315393
2031,975,283,671182540435300353
2032,778,301,671166423830388736
2033,1455,965,671163258263482369
2034,313,68,671159722603626496
2035,623,186,671154565501296640
2036,587,126,671151316803170304
2037,580,191,671147082493919232
2038,1018,569,671141542443241472
2039,820,340,671138692078174208
2040,651,162,671134054696296448
2041,3075,2180,671122197432418304
2042,1209,669,671115703798267904
2043,1001,377,671109008019742721
2044,965,241,670995956771483648
2045,22016,7556,670842759008411648
2046,522,165,670840540850749440
2047,980,598,670838194066300928
2048,382,109,670833807587680256
2049,645,184,670832450482769920
2050,4858,3493,670826275943133184
2051,673,159,670823755950768128
2052,543,83,670822703281086466
2053,2772,1312,670815487044018177
2054,981,230,670811956362612740
2055,1050,425,670807623365763074
2056,1729,815,670804590565150720
2057,301,77,670803557449408512
2058,658,202,670797295626027008
2059,731,237,670792674568482817
2060,582,210,670789388759113729
2061,527,168,670786183778160640
2062,720,330,670783426409201664
2063,1346,654,670782421437169664
2064,697,249,670780550844694528
2065,297,62,670778054197706752
2066,955,371,670764092043436032
2067,391,87,670755701111697408
2068,848,446,670733403982053376
2069,734,312,670727697677606912
2070,1048,416,670717326967205888
2071,685,317,670704684945031168
2072,516,208,670691622141583360
2073,662,240,670679606182055936
2074,214,35,670676086536171520
2075,9433,4300,670668378638561280
2076,1330,630,670474230501363712
2077,314,77,670468602584256512
2078,852,466,670465782590083072
2079,489,174,670452848174436352
2080,1072,567,670449329098895360
2081,6040,1736,670444949847023616
2082,579,175,670442333423452160
2083,938,433,670435812165701632
2084,1254,560,670434123207598082
2085,293,100,670433242026217473
2086,1226,520,670428264129761281
2087,460,141,670426997538078720
2088,1139,549,670421917862649857
2089,536,265,670420563815436288
2090,500,280,670417404275609601
2091,1789,765,670411364918288384
2092,484,187,670408991625773056
2093,374,128,670403873723555840
2094,487,173,670385704808108032
2095,669,236,670374366199349253
2096,288,55,670361863419506690
2097,373,96,670338915237167104
2098,3462,1065,670319122597543936
2099,381,107,670303349632204800
2100,622,249,670290335751237632
2101,907,274,670093932257259521
2102,619,217,670086495571738624
2103,1952,1055,670079676572950530
2104,1380,677,670073493971738624
2105,549,205,670069080024588288
2106,665,288,670061499868684291
2107,592,279,670055031027159040
2108,574,151,670046943482159109
2109,657,96,670040288568610816
2110,526,240,670037180094488576
2111,295,77,670003125244321792
2112,284,70,669993066573393920
2113,392,132,669972004481536000
2114,271,43,669970030231232512
2115,443,131,669942745918648320
2116,338,81,669926380793131010
2117,202,50,669923316447113216
2118,704,340,669753167702200320
2119,227,55,669749424290164736
2120,446,74,669684865554620416
2121,338,93,669683887996555264
2122,312,115,669682090091216896
2123,582,240,669680140776046593
2124,712,365,669661788376580096
2125,3108,1560,669625903928897537
2126,844,316,669603078258221056
2127,447,131,669597904508620800
2128,1313,798,669583735898185728
2129,388,120,669573559438712832
2130,1404,877,669571453801508864
2131,202,45,669567582983331840
2132,335,104,669564454636421120
2133,313,62,669393246552920064
2134,1170,626,669375711120093184
2135,434,148,669371476823306240
2136,405,129,669367892388003840
2137,555,199,669363803461693440
2138,330,103,669359659808129025
2139,2375,1089,669354376083996672
2140,563,225,669353426984296449
2141,377,153,669351427895111680
2142,905,363,669328496653635584
2143,496,101,669327198734655488
2144,439,182,669324644248219648
2145,1053,346,669216674986479616
2146,383,135,669214160572411904
2147,884,405,669203717908926469
2148,571,264,669037052726505472
2149,647,322,669015737663684612
2150,510,209,669006778303127553
2151,18634,5501,669000387991502850
2152,389,187,668994907227430913
2153,656,292,668992356952199169
2154,594,288,668989611830435842
2155,477,139,668986015319760896
2156,477,258,668981889504514048
2157,700,291,668979801907175424
2158,1151,495,668975674691067905
2159,127,18,21435658
2160,617,209,668960082093297664
2161,240,63,668955705479593984
2162,227,50,668932892672851968
2163,276,87,668902988186910720
2164,353,126,668892467224252416
2165,474,267,668872643173613568
2166,408,139,668852165096677376
2167,382,112,668826075678572544
2168,490,225,668815173491302400
2169,627,324,668779392961761281
2170,469,187,668655136865181697
2171,769,457,668645502213357568
2172,782,445,668643538813472768
2173,943,465,668641105580281856
2174,914,434,668636660645675008
2175,2455,1375,668633404238229504
2176,617,280,668631373981331456
2177,281,96,668627275181633536
2178,326,111,668625572470366208
2179,1244,651,668623188582989824
2180,180,35,668620231833702400
2181,541,271,668614813715664896
2182,1471,918,668587383441514497
2183,206,46,668567813263630345
2184,453,197,668544740393136128
2185,403,181,668542328894803968
2186,226,61,668537830625423360
2187,401,188,668528764805074944
2188,276,87,668507502464626688
2189,358,114,668496995305287680
2190,371,207,668484190623674369
2191,394,127,668480037449003009
2192,767,439,668466896245792768
2193,555,255,668297325815717888
2194,213,28,668291994352017409
2195,436,116,668286272272769024
2196,717,196,668274241842860032
2197,483,205,668268894449078272
2198,1147,516,668256315861504000
2199,838,406,668248467379257344
2200,5423,2411,668237637640183808
2201,246,85,668226088657682437
2202,452,168,668221234145046534
2203,487,171,668204958722990080
2204,574,171,668190675914129409
2205,424,161,668171855484870656
2206,438,272,668154632372383744
2207,508,239,668142344458383360
2208,580,207,668113012746776577
2209,1112,687,667937091314171904
2210,264,95,667924892227104768
2211,184,46,667915448932003840
2212,430,245,667911422597287936
2213,755,334,667902444320530432
2214,1643,906,667886917715943426
2215,729,398,667885029767446528
2216,347,101,667878737548046337
2217,550,338,667873836067659776
2218,2703,898,667866720170852352
2219,222,69,667861335531630593
2220,255,54,667832472072282112
2221,925,416,667806449473486848
2222,282,81,667801007443677184
2223,606,286,667793397835542529
2224,363,210,667782457777754112
2225,203,44,667773194548350976
2226,371,185,667766675161219072
2227,323,126,667728195987177472
2228,422,267,667724301886480384
2229,0,28,4296831739
2230,0,25,4296831739
2231,5086,1942,667549055111835649
2232,303,106,667546741093330944
2233,760,456,667544320090710016
2234,175,58,667538890660700160
2235,716,443,667534814648496128
2236,409,206,667530907624968192
2237,1496,963,667524856297218048
2238,331,165,667517641523761152
2239,6036,1856,667509363477577728
2240,485,193,667502639517556736
2241,457,231,667495796489633792
2242,456,189,667491008582541313
2243,225,85,667470558578216961
2244,171,53,667455447520047104
2245,279,73,667453022738366464
2246,681,486,667443422270251008
2247,396,197,667437270979485701
2248,267,76,667435686304342017
2249,410,194,667405337926832129
2250,168,50,667393429954043904
2251,328,143,667369220322136065
2252,425,209,667211850623393792
2253,543,227,667200512471801856
2254,332,86,667192061259620352
2255,643,328,667188686895861760
2256,12496,5250,667182789016596480
2257,164,48,667177985389236225
2258,524,385,667176160305000449
2259,218,69,667174956317454336
2260,186,71,667171256467398656
2261,2373,964,667165584396824576
2262,218,50,667160269211230208
2263,42134,14563,667152157783670784
2264,3998,1860,667138263048585216
2265,284,105,667119782572007424
2266,286,105,667090887587966977
2267,351,103,667073641872494593
2268,72,12,667070482143944705
2269,143,40,667065529543368704
2270,192,45,667062172346744832
2271,162,43,667044086843637761
2272,393,185,667012596533358592
2273,213,78,666996118815817730
2274,2235,841,666983940700430342
2275,701,467,666837024717058048
2276,183,65,666835004639617025
2277,218,78,666826775146565632
2278,442,209,666817830839521280
2279,206,78,666804340162732032
2280,656,408,666786064321900544
2281,324,168,666781788895911936
2282,303,148,666776898802835456
2283,207,59,666739322658398210
2284,371,181,666701161143992320
2285,160,41,666691411966824448
2286,992,523,666649475398680576
2287,207,68,666644794307837952
2288,447,179,666454708777799680
2289,90,19,666447341910671361
2290,106,40,666437269411209216
2291,137,41,666435649399033857
2292,276,159,666430720227860480
2293,139,67,666428270859042817
2294,272,90,666421153020444674
2295,107,39,666418781095260160
2296,371,261,666411498068123649
2297,93,30,666407121513275392
2298,147,68,666396240351993856
2299,162,73,666373746337402880
2300,649,467,666362717482020864
2301,179,56,666353280906170368
2302,242,121,666345414279471104
2303,168,79,666337857791987715
2304,425,288,666293909010702337
2305,123,55,666287399580733440
2306,151,66,666273081518768128
2307,99,38,666268904428277760
2308,12844,5454,666104129232740352
2309,66,11,666102150364286977
2310,134,53,666099505364733952
2311,142,63,666093996847063040
2312,92,37,666082912819875840
2313,273,130,666073098362486784
2314,127,51,666071190449033216
2315,396,180,666063820255862784
2316,99,47,666058597072306176
2317,247,111,666057085227016192
2318,367,196,666055517517848576
2319,1023,699,666051848592334848
2320,115,50,666050754986266625
2321,88,36,666049244999131136
2322,246,115,666044217047650304
2323,100,36,666033409081393153
2324,112,39,666029276303482880
2325,2283,419,666020881337073664
